gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,gender_encoded,Dependents_encoded,PhoneService_encoded,MultipleLines_encoded,Churn_encoded,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,EstimatedTotalCharges,ContractLengthMonths,ServiceCount,IsNewCustomer,TenureGroup_New (0-12mo),TenureGroup_Established (13-24mo),TenureGroup_Loyal (25-48mo),TenureGroup_Very Loyal (49-72mo)
Male,0,No,51,Yes,No,99,No,1,0,1,0,0,True,False,False,True,False,5049,12,2,0,False,False,False,True
Female,1,No,22,Yes,Yes,82,No,0,0,1,1,0,False,True,True,False,False,1804,1,3,0,False,True,False,False
Male,0,No,3,Yes,No,21,No,1,0,1,0,0,False,True,True,False,False,63,1,2,1,True,False,False,False
Female,0,No,64,Yes,Yes,110,No,0,0,1,1,0,False,True,False,True,False,7040,12,3,0,False,False,False,True
Female,0,No,67,No,Yes,53,No,0,0,0,1,0,False,True,False,False,True,3551,24,2,0,False,False,False,True
Male,0,No,72,Yes,Yes,25,No,1,0,1,1,0,True,False,False,False,True,1800,24,3,0,False,False,False,True
Male,0,Yes,37,Yes,No,61,No,1,1,1,0,0,True,False,True,False,False,2257,1,2,0,False,False,True,False
Female,1,No,37,Yes,Yes,20,No,0,0,1,1,0,True,False,False,True,False,740,12,3,0,False,False,True,False
Male,1,No,41,Yes,Yes,98,Yes,1,0,1,1,1,True,False,False,False,True,4018,24,3,0,False,False,True,False
Male,0,No,65,Yes,No,104,No,1,0,1,0,0,True,False,True,False,False,6760,1,2,0,False,False,False,True
Male,0,No,47,Yes,No,20,No,1,0,1,0,0,False,True,True,False,False,940,1,2,0,False,False,True,False
Female,0,No,26,Yes,Yes,75,Yes,0,0,1,1,1,False,True,True,False,False,1950,1,3,0,False,False,True,False
Male,0,No,9,Yes,No,85,Yes,1,0,1,0,1,True,False,True,False,False,765,1,2,0,True,False,False,False
Female,0,Yes,60,Yes,Yes,81,No,0,1,1,1,0,True,False,False,False,True,4860,24,3,0,False,False,False,True
Male,1,No,1,Yes,No,86,Yes,1,0,1,0,1,True,False,True,False,False,86,1,2,1,True,False,False,False
Female,0,No,62,No,Yes,44,No,0,0,0,1,0,False,True,True,False,False,2728,1,2,0,False,False,False,True
Female,0,No,6,Yes,No,69,Yes,0,0,1,0,1,False,True,True,False,False,414,1,2,1,True,False,False,False
Female,0,No,53,Yes,Yes,99,No,0,0,1,1,0,False,True,True,False,False,5247,1,3,0,False,False,False,True
Female,0,No,32,Yes,Yes,76,No,0,0,1,1,0,False,True,False,False,True,2432,24,3,0,False,False,True,False
Male,0,No,67,Yes,Yes,118,Yes,1,0,1,1,1,False,True,True,False,False,7906,1,3,0,False,False,False,True
Female,0,No,15,Yes,No,25,Yes,0,0,1,0,1,True,False,True,False,False,375,1,2,0,False,True,False,False
Male,0,No,49,No,Yes,30,No,1,0,0,1,0,False,True,False,False,True,1470,24,2,0,False,False,False,True
Female,0,Yes,22,Yes,Yes,55,Yes,0,1,1,1,1,True,False,False,False,True,1210,24,3,0,False,True,False,False
Male,0,No,64,Yes,Yes,105,No,1,0,1,1,0,False,True,True,False,False,6720,1,3,0,False,False,False,True
Male,0,No,21,Yes,Yes,82,Yes,1,0,1,1,1,True,False,False,True,False,1722,12,3,0,False,True,False,False
Female,1,No,12,Yes,No,98,Yes,0,0,1,0,1,True,False,False,False,True,1176,24,2,0,True,False,False,False
Female,0,No,43,Yes,Yes,94,No,0,0,1,1,0,False,True,False,False,True,4042,24,3,0,False,False,True,False
Male,0,Yes,66,Yes,No,20,No,1,1,1,0,0,True,False,False,False,True,1320,24,2,0,False,False,False,True
Female,0,No,44,Yes,Yes,96,Yes,0,0,1,1,1,False,True,True,False,False,4224,1,3,0,False,False,True,False
Female,1,No,17,Yes,Yes,21,No,0,0,1,1,0,False,True,False,False,True,357,24,3,0,False,True,False,False
Female,0,No,1,Yes,No,50,Yes,0,0,1,0,1,True,False,True,False,False,50,1,2,1,True,False,False,False
Male,1,No,51,Yes,No,98,Yes,1,0,1,0,1,True,False,True,False,False,4998,1,2,0,False,False,False,True
Male,0,No,9,Yes,No,20,Yes,1,0,1,0,1,True,False,True,False,False,180,1,2,0,True,False,False,False
Female,0,No,64,Yes,No,100,Yes,0,0,1,0,1,False,True,False,False,True,6400,24,2,0,False,False,False,True
Male,0,No,8,Yes,Yes,75,No,1,0,1,1,0,False,True,False,True,False,600,12,3,0,True,False,False,False
Male,0,Yes,57,Yes,No,74,No,1,1,1,0,0,True,False,True,False,False,4218,1,2,0,False,False,False,True
Female,0,No,59,Yes,No,69,No,0,0,1,0,0,False,True,True,False,False,4071,1,2,0,False,False,False,True
Male,0,No,64,Yes,No,66,No,1,0,1,0,0,True,False,True,False,False,4224,1,2,0,False,False,False,True
Female,0,Yes,1,Yes,No,19,No,0,1,1,0,0,True,False,False,False,True,19,24,2,1,True,False,False,False
Female,0,Yes,72,Yes,No,86,No,0,1,1,0,0,True,False,False,False,True,6192,24,2,0,False,False,False,True
Male,0,No,1,Yes,No,80,Yes,1,0,1,0,1,True,False,False,False,True,80,24,2,1,True,False,False,False
Male,1,No,51,Yes,Yes,25,No,1,0,1,1,0,False,True,False,True,False,1275,12,3,0,False,False,False,True
Female,0,No,42,Yes,No,84,Yes,0,0,1,0,1,True,False,False,True,False,3528,12,2,0,False,False,True,False
Female,0,No,1,Yes,No,20,No,0,0,1,0,0,False,True,False,False,True,20,24,2,1,True,False,False,False
Female,0,No,56,Yes,No,103,No,0,0,1,0,0,True,False,True,False,False,5768,1,2,0,False,False,False,True
Male,0,No,39,Yes,Yes,106,No,1,0,1,1,0,False,True,True,False,False,4134,1,3,0,False,False,True,False
Male,0,Yes,25,No,No,41,No,1,1,0,0,0,False,True,True,False,False,1025,1,1,0,False,False,True,False
Male,1,Yes,71,Yes,No,73,No,1,1,1,0,0,True,False,False,True,False,5183,12,2,0,False,False,False,True
Male,0,No,10,Yes,No,46,No,1,0,1,0,0,True,False,True,False,False,460,1,2,0,True,False,False,False
Male,0,No,40,Yes,No,85,No,1,0,1,0,0,True,False,False,False,True,3400,24,2,0,False,False,True,False
Male,0,Yes,68,Yes,Yes,24,No,1,1,1,1,0,False,True,False,True,False,1632,12,3,0,False,False,False,True
Male,0,Yes,61,Yes,No,20,No,1,1,1,0,0,True,False,False,True,False,1220,12,2,0,False,False,False,True
Male,0,Yes,69,Yes,No,87,No,1,1,1,0,0,False,True,True,False,False,6003,1,2,0,False,False,False,True
Female,0,No,30,Yes,Yes,85,Yes,0,0,1,1,1,False,True,False,True,False,2550,12,3,0,False,False,True,False
Male,0,No,1,Yes,Yes,46,Yes,1,0,1,1,1,True,False,False,False,True,46,24,3,1,True,False,False,False
Female,0,No,22,Yes,No,19,No,0,0,1,0,0,True,False,False,True,False,418,12,2,0,False,True,False,False
Male,0,Yes,38,Yes,No,95,No,1,1,1,0,0,True,False,True,False,False,3610,1,2,0,False,False,True,False
Female,0,No,3,Yes,Yes,75,Yes,0,0,1,1,1,False,True,False,False,True,225,24,3,1,True,False,False,False
Male,0,No,1,No,No,35,Yes,1,0,0,0,1,True,False,True,False,False,35,1,1,1,True,False,False,False
Male,0,No,41,Yes,No,90,No,1,0,1,0,0,True,False,False,True,False,3690,12,2,0,False,False,True,False
Female,0,No,7,Yes,No,50,No,0,0,1,0,0,True,False,False,True,False,350,12,2,0,True,False,False,False
Female,0,Yes,68,Yes,No,104,No,0,1,1,0,0,True,False,False,False,True,7072,24,2,0,False,False,False,True
Male,0,No,5,Yes,No,64,No,1,0,1,0,0,False,True,True,False,False,320,1,2,1,True,False,False,False
Male,0,Yes,41,Yes,Yes,103,Yes,1,1,1,1,1,False,True,True,False,False,4223,1,3,0,False,False,True,False
Female,0,Yes,35,Yes,No,26,No,0,1,1,0,0,True,False,False,True,False,910,12,2,0,False,False,True,False
Male,0,No,19,Yes,No,86,Yes,1,0,1,0,1,True,False,True,False,False,1634,1,2,0,False,True,False,False
Male,0,Yes,69,Yes,Yes,79,No,1,1,1,1,0,False,True,True,False,False,5451,1,3,0,False,False,False,True
Male,0,Yes,45,Yes,Yes,74,No,1,1,1,1,0,False,True,True,False,False,3330,1,3,0,False,False,True,False
Male,0,Yes,67,Yes,Yes,68,No,1,1,1,1,0,False,True,False,False,True,4556,24,3,0,False,False,False,True
Female,0,Yes,61,Yes,Yes,79,No,0,1,1,1,0,False,True,False,False,True,4819,24,3,0,False,False,False,True
Male,0,No,24,Yes,Yes,85,No,1,0,1,1,0,True,False,False,True,False,2040,12,3,0,False,True,False,False
Female,0,No,22,Yes,Yes,69,Yes,0,0,1,1,1,False,True,False,True,False,1518,12,3,0,False,True,False,False
Female,0,No,63,Yes,No,81,No,0,0,1,0,0,True,False,False,False,True,5103,24,2,0,False,False,False,True
Female,0,No,1,No,No,36,Yes,0,0,0,0,1,True,False,True,False,False,36,1,1,1,True,False,False,False
Female,0,No,24,Yes,No,104,No,0,0,1,0,0,True,False,False,False,True,2496,24,2,0,False,True,False,False
Female,0,No,39,Yes,No,96,Yes,0,0,1,0,1,True,False,False,True,False,3744,12,2,0,False,False,True,False
Male,0,Yes,63,Yes,Yes,91,No,1,1,1,1,0,False,True,False,True,False,5733,12,3,0,False,False,False,True
Male,0,No,1,Yes,Yes,51,No,1,0,1,1,0,False,True,True,False,False,51,1,3,1,True,False,False,False
Female,0,Yes,26,No,Yes,30,No,0,1,0,1,0,True,False,False,False,True,780,24,2,0,False,False,True,False
Male,0,No,41,No,Yes,51,No,1,0,0,1,0,True,False,False,False,True,2091,24,2,0,False,False,True,False
Male,0,No,22,Yes,Yes,20,No,1,0,1,1,0,True,False,True,False,False,440,1,3,0,False,True,False,False
Male,0,Yes,35,Yes,Yes,90,No,1,1,1,1,0,False,True,True,False,False,3150,1,3,0,False,False,True,False
Male,0,Yes,37,Yes,Yes,20,No,1,1,1,1,0,False,True,False,False,True,740,24,3,0,False,False,True,False
Female,0,No,55,Yes,No,104,No,0,0,1,0,0,False,True,True,False,False,5720,1,2,0,False,False,False,True
Female,0,No,38,Yes,Yes,66,No,0,0,1,1,0,False,True,True,False,False,2508,1,3,0,False,False,True,False
Female,0,Yes,32,No,Yes,35,No,0,1,0,1,0,False,True,False,True,False,1120,12,2,0,False,False,True,False
Female,0,Yes,14,Yes,No,86,No,0,1,1,0,0,True,False,True,False,False,1204,1,2,0,False,True,False,False
Male,0,Yes,62,Yes,No,104,No,1,1,1,0,0,False,True,True,False,False,6448,1,2,0,False,False,False,True
Female,0,No,14,Yes,Yes,86,Yes,0,0,1,1,1,True,False,False,False,True,1204,24,3,0,False,True,False,False
Male,0,Yes,29,Yes,No,89,Yes,1,1,1,0,1,True,False,False,True,False,2581,12,2,0,False,False,True,False
Male,0,No,54,Yes,Yes,90,No,1,0,1,1,0,False,True,False,True,False,4860,12,3,0,False,False,False,True
Female,0,Yes,71,Yes,No,95,No,0,1,1,0,0,False,True,False,True,False,6745,12,2,0,False,False,False,True
Male,0,No,47,Yes,No,95,No,1,0,1,0,0,False,True,True,False,False,4465,1,2,0,False,False,True,False
Male,1,No,2,Yes,Yes,95,Yes,1,0,1,1,1,False,True,True,False,False,190,1,3,1,True,False,False,False
Female,0,Yes,45,No,No,51,No,0,1,0,0,0,True,False,False,False,True,2295,24,1,0,False,False,True,False
Male,0,No,70,Yes,Yes,76,No,1,0,1,1,0,True,False,False,False,True,5320,24,3,0,False,False,False,True
Female,0,Yes,4,Yes,Yes,20,Yes,0,1,1,1,1,False,True,True,False,False,80,1,3,1,True,False,False,False
Male,0,Yes,33,Yes,No,82,No,1,1,1,0,0,True,False,True,False,False,2706,1,2,0,False,False,True,False
Male,1,Yes,20,Yes,No,94,No,1,1,1,0,0,True,False,True,False,False,1880,1,2,0,False,True,False,False
Male,0,Yes,56,Yes,No,24,No,1,1,1,0,0,True,False,False,True,False,1344,12,2,0,False,False,False,True
Female,0,No,12,Yes,No,100,Yes,0,0,1,0,1,True,False,True,False,False,1200,1,2,0,True,False,False,False
Male,0,Yes,1,Yes,No,20,No,1,1,1,0,0,False,True,True,False,False,20,1,2,1,True,False,False,False
Female,1,No,38,Yes,Yes,57,Yes,0,0,1,1,1,False,True,False,True,False,2166,12,3,0,False,False,True,False
Female,0,Yes,12,Yes,No,58,No,0,1,1,0,0,False,True,True,False,False,696,1,2,0,True,False,False,False
Male,0,No,1,Yes,No,20,Yes,1,0,1,0,1,False,True,True,False,False,20,1,2,1,True,False,False,False
Male,0,No,28,Yes,No,18,No,1,0,1,0,0,True,False,False,False,True,504,24,2,0,False,False,True,False
Female,0,Yes,43,Yes,No,50,No,0,1,1,0,0,False,True,False,True,False,2150,12,2,0,False,False,True,False
Female,0,No,61,Yes,Yes,107,Yes,0,0,1,1,1,True,False,False,False,True,6527,24,3,0,False,False,False,True
Male,0,No,16,Yes,No,55,No,1,0,1,0,0,False,True,False,False,True,880,24,2,0,False,True,False,False
Male,0,No,10,Yes,Yes,70,Yes,1,0,1,1,1,False,True,True,False,False,700,1,3,0,True,False,False,False
Male,0,Yes,63,Yes,No,80,No,1,1,1,0,0,True,False,False,True,False,5040,12,2,0,False,False,False,True
Male,0,No,62,Yes,No,24,No,1,0,1,0,0,False,True,False,False,True,1488,24,2,0,False,False,False,True
Male,0,No,46,No,Yes,40,No,1,0,0,1,0,False,True,False,True,False,1840,12,2,0,False,False,True,False
Male,0,Yes,1,Yes,Yes,20,No,1,1,1,1,0,False,True,False,False,True,20,24,3,1,True,False,False,False
Female,0,Yes,9,Yes,No,55,No,0,1,1,0,0,True,False,True,False,False,495,1,2,0,True,False,False,False
Male,0,No,2,Yes,Yes,96,Yes,1,0,1,1,1,False,True,True,False,False,192,1,3,1,True,False,False,False
Male,0,Yes,35,Yes,Yes,69,No,1,1,1,1,0,False,True,False,True,False,2415,12,3,0,False,False,True,False
Male,0,Yes,69,Yes,No,82,No,1,1,1,0,0,True,False,True,False,False,5658,1,2,0,False,False,False,True
Male,0,No,33,Yes,No,80,No,1,0,1,0,0,True,False,True,False,False,2640,1,2,0,False,False,True,False
Female,0,No,46,Yes,Yes,21,No,0,0,1,1,0,False,True,True,False,False,966,1,3,0,False,False,True,False
Female,0,No,1,Yes,Yes,76,No,0,0,1,1,0,False,True,True,False,False,76,1,3,1,True,False,False,False
Female,0,Yes,65,Yes,No,26,No,0,1,1,0,0,True,False,False,True,False,1690,12,2,0,False,False,False,True
Female,0,No,15,Yes,Yes,59,No,0,0,1,1,0,False,True,True,False,False,885,1,3,0,False,True,False,False
Male,0,No,7,Yes,Yes,69,No,1,0,1,1,0,True,False,True,False,False,483,1,3,0,True,False,False,False
Male,0,No,19,Yes,No,78,Yes,1,0,1,0,1,True,False,True,False,False,1482,1,2,0,False,True,False,False
Male,0,Yes,25,Yes,No,76,No,1,1,1,0,0,False,True,True,False,False,1900,1,2,0,False,False,True,False
Male,0,No,38,Yes,No,70,No,1,0,1,0,0,False,True,True,False,False,2660,1,2,0,False,False,True,False
Female,0,No,53,Yes,No,19,No,0,0,1,0,0,True,False,False,False,True,1007,24,2,0,False,False,False,True
Female,0,Yes,1,Yes,Yes,69,Yes,0,1,1,1,1,False,True,True,False,False,69,1,3,1,True,False,False,False
Male,0,Yes,52,Yes,Yes,21,No,1,1,1,1,0,False,True,True,False,False,1092,1,3,0,False,False,False,True
Female,0,No,43,Yes,No,79,No,0,0,1,0,0,True,False,True,False,False,3397,1,2,0,False,False,True,False
Male,0,Yes,23,Yes,No,54,No,1,1,1,0,0,False,True,False,True,False,1242,12,2,0,False,True,False,False
Female,0,No,2,Yes,Yes,81,Yes,0,0,1,1,1,False,True,False,False,True,162,24,3,1,True,False,False,False
Female,0,No,34,Yes,No,50,No,0,0,1,0,0,False,True,False,True,False,1700,12,2,0,False,False,True,False
Male,0,Yes,6,Yes,Yes,45,Yes,1,1,1,1,1,False,True,False,True,False,270,12,3,1,True,False,False,False
Male,0,No,26,Yes,No,52,No,1,0,1,0,0,True,False,False,False,True,1352,24,2,0,False,False,True,False
Male,0,No,2,Yes,No,45,No,1,0,1,0,0,False,True,True,False,False,90,1,2,1,True,False,False,False
Female,0,Yes,11,Yes,No,20,No,0,1,1,0,0,True,False,True,False,False,220,1,2,0,True,False,False,False
Male,0,No,1,Yes,No,50,Yes,1,0,1,0,1,True,False,True,False,False,50,1,2,1,True,False,False,False
Male,0,No,53,Yes,Yes,98,No,1,0,1,1,0,False,True,True,False,False,5194,1,3,0,False,False,False,True
Male,0,No,14,Yes,Yes,76,No,1,0,1,1,0,True,False,False,False,True,1064,24,3,0,False,True,False,False
Female,1,No,22,Yes,Yes,26,No,0,0,1,1,0,False,True,True,False,False,572,1,3,0,False,True,False,False
Male,0,No,64,Yes,No,84,No,1,0,1,0,0,True,False,False,False,True,5376,24,2,0,False,False,False,True
Female,0,No,62,Yes,No,72,No,0,0,1,0,0,True,False,False,False,True,4464,24,2,0,False,False,False,True
Male,0,No,36,Yes,Yes,65,Yes,1,0,1,1,1,False,True,True,False,False,2340,1,3,0,False,False,True,False
Male,0,No,4,Yes,No,81,Yes,1,0,1,0,1,False,True,False,False,True,324,24,2,1,True,False,False,False
Male,0,Yes,38,Yes,Yes,85,No,1,1,1,1,0,False,True,True,False,False,3230,1,3,0,False,False,True,False
Male,0,No,32,Yes,Yes,86,No,1,0,1,1,0,True,False,False,False,True,2752,24,3,0,False,False,True,False
Female,0,Yes,61,No,No,51,No,0,1,0,0,0,True,False,False,False,True,3111,24,1,0,False,False,False,True
Female,0,No,70,Yes,No,26,No,0,0,1,0,0,False,True,True,False,False,1820,1,2,0,False,False,False,True
Male,1,No,31,Yes,No,89,No,1,0,1,0,0,True,False,False,False,True,2759,24,2,0,False,False,True,False
Male,0,No,9,Yes,No,19,Yes,1,0,1,0,1,False,True,True,False,False,171,1,2,0,True,False,False,False
Female,0,No,66,Yes,No,90,No,0,0,1,0,0,True,False,False,False,True,5940,24,2,0,False,False,False,True
Female,0,No,10,Yes,No,20,No,0,0,1,0,0,True,False,True,False,False,200,1,2,0,True,False,False,False
Female,0,Yes,30,Yes,No,64,No,0,1,1,0,0,False,True,True,False,False,1920,1,2,0,False,False,True,False
Male,0,Yes,5,Yes,Yes,90,No,1,1,1,1,0,False,True,True,False,False,450,1,3,1,True,False,False,False
Male,0,Yes,54,Yes,Yes,24,No,1,1,1,1,0,False,True,True,False,False,1296,1,3,0,False,False,False,True
Male,0,No,59,No,No,41,Yes,1,0,0,0,1,True,False,True,False,False,2419,1,1,0,False,False,False,True
Male,0,Yes,40,Yes,No,25,No,1,1,1,0,0,True,False,False,True,False,1000,12,2,0,False,False,True,False
Male,0,No,35,Yes,No,109,No,1,0,1,0,0,True,False,False,False,True,3815,24,2,0,False,False,True,False
Female,0,No,12,Yes,No,62,Yes,0,0,1,0,1,True,False,False,True,False,744,12,2,0,True,False,False,False
Male,0,No,42,Yes,Yes,95,Yes,1,0,1,1,1,False,True,True,False,False,3990,1,3,0,False,False,True,False
Female,0,No,72,Yes,Yes,108,No,0,0,1,1,0,True,False,False,False,True,7776,24,3,0,False,False,False,True
Male,0,Yes,63,No,No,39,No,1,1,0,0,0,True,False,True,False,False,2457,1,1,0,False,False,False,True
Male,0,No,4,Yes,No,20,No,1,0,1,0,0,True,False,True,False,False,80,1,2,1,True,False,False,False
Female,1,Yes,68,No,No,53,No,0,1,0,0,0,True,False,False,False,True,3604,24,1,0,False,False,False,True
Male,0,No,32,Yes,No,65,No,1,0,1,0,0,False,True,False,True,False,2080,12,2,0,False,False,True,False
Male,0,Yes,5,Yes,Yes,80,Yes,1,1,1,1,1,True,False,False,True,False,400,12,3,1,True,False,False,False
Female,0,No,72,Yes,No,109,No,0,0,1,0,0,True,False,True,False,False,7848,1,2,0,False,False,False,True
Male,0,No,1,Yes,Yes,76,Yes,1,0,1,1,1,False,True,True,False,False,76,1,3,1,True,False,False,False
Female,1,No,1,Yes,No,56,Yes,0,0,1,0,1,True,False,False,True,False,56,12,2,1,True,False,False,False
Female,0,Yes,71,Yes,Yes,91,No,0,1,1,1,0,False,True,False,True,False,6461,12,3,0,False,False,False,True
Female,0,No,13,No,No,24,Yes,0,0,0,0,1,True,False,False,True,False,312,12,1,0,False,True,False,False
Female,0,No,41,Yes,Yes,81,No,0,0,1,1,0,False,True,False,False,True,3321,24,3,0,False,False,True,False
Male,1,No,30,Yes,Yes,75,No,1,0,1,1,0,False,True,True,False,False,2250,1,3,0,False,False,True,False
Female,0,No,1,Yes,Yes,69,Yes,0,0,1,1,1,True,False,False,False,True,69,24,3,1,True,False,False,False
Female,0,Yes,22,No,No,49,No,0,1,0,0,0,True,False,True,False,False,1078,1,1,0,False,True,False,False
Male,0,Yes,1,Yes,Yes,20,No,1,1,1,1,0,True,False,False,False,True,20,24,3,1,True,False,False,False
Female,0,No,10,Yes,Yes,78,No,0,0,1,1,0,False,True,False,False,True,780,24,3,0,True,False,False,False
Female,0,No,19,No,Yes,45,Yes,0,0,0,1,1,False,True,False,False,True,855,24,2,0,False,True,False,False
Male,0,Yes,27,Yes,Yes,56,No,1,1,1,1,0,False,True,False,True,False,1512,12,3,0,False,False,True,False
Female,0,No,14,Yes,No,70,No,0,0,1,0,0,True,False,True,False,False,980,1,2,0,False,True,False,False
Male,0,No,59,Yes,No,114,No,1,0,1,0,0,True,False,False,True,False,6726,12,2,0,False,False,False,True
Male,0,No,2,Yes,Yes,76,Yes,1,0,1,1,1,False,True,False,False,True,152,24,3,1,True,False,False,False
Male,0,Yes,12,Yes,No,21,No,1,1,1,0,0,True,False,False,True,False,252,12,2,0,True,False,False,False
Male,0,No,4,Yes,Yes,46,No,1,0,1,1,0,True,False,False,True,False,184,12,3,1,True,False,False,False
Male,1,No,65,Yes,No,110,No,1,0,1,0,0,False,True,True,False,False,7150,1,2,0,False,False,False,True
Male,0,Yes,2,Yes,No,97,No,1,1,1,0,0,False,True,False,False,True,194,24,2,1,True,False,False,False
Female,1,No,71,Yes,Yes,106,No,0,0,1,1,0,False,True,True,False,False,7526,1,3,0,False,False,False,True
Female,1,No,30,Yes,Yes,92,Yes,0,0,1,1,1,True,False,False,False,True,2760,24,3,0,False,False,True,False
Female,0,No,29,Yes,No,75,No,0,0,1,0,0,True,False,False,True,False,2175,12,2,0,False,False,True,False
Female,0,Yes,5,Yes,No,99,Yes,0,1,1,0,1,True,False,False,False,True,495,24,2,1,True,False,False,False
Female,0,No,17,Yes,Yes,93,No,0,0,1,1,0,False,True,True,False,False,1581,1,3,0,False,True,False,False
Female,0,Yes,61,Yes,Yes,24,No,0,1,1,1,0,True,False,False,True,False,1464,12,3,0,False,False,False,True
Female,0,Yes,16,Yes,Yes,89,Yes,0,1,1,1,1,False,True,True,False,False,1424,1,3,0,False,True,False,False
Male,0,Yes,47,Yes,Yes,20,No,1,1,1,1,0,False,True,False,True,False,940,12,3,0,False,False,True,False
Male,0,No,37,Yes,No,79,No,1,0,1,0,0,True,False,False,False,True,2923,24,2,0,False,False,True,False
Male,0,No,8,No,No,25,No,1,0,0,0,0,True,False,False,True,False,200,12,1,0,True,False,False,False
Female,0,Yes,64,No,Yes,55,No,0,1,0,1,0,True,False,False,False,True,3520,24,2,0,False,False,False,True
Female,0,Yes,40,Yes,No,25,No,0,1,1,0,0,True,False,False,False,True,1000,24,2,0,False,False,True,False
Female,0,No,10,Yes,No,21,No,0,0,1,0,0,True,False,False,True,False,210,12,2,0,True,False,False,False
Female,0,No,9,Yes,No,76,Yes,0,0,1,0,1,True,False,False,True,False,684,12,2,0,True,False,False,False
Female,1,No,53,Yes,No,94,No,0,0,1,0,0,True,False,False,False,True,4982,24,2,0,False,False,False,True
Female,0,No,1,Yes,No,21,No,0,0,1,0,0,False,True,True,False,False,21,1,2,1,True,False,False,False
Male,0,No,13,Yes,Yes,20,No,1,0,1,1,0,True,False,False,True,False,260,12,3,0,False,True,False,False
Female,0,No,34,Yes,No,55,No,0,0,1,0,0,True,False,True,False,False,1870,1,2,0,False,False,True,False
Male,0,Yes,21,Yes,No,25,No,1,1,1,0,0,True,False,False,False,True,525,24,2,0,False,True,False,False
Male,0,Yes,0,Yes,No,20,No,1,1,1,0,0,True,False,True,False,False,0,1,2,1,True,False,False,False
Female,0,No,25,Yes,No,76,No,0,0,1,0,0,True,False,False,False,True,1900,24,2,0,False,False,True,False
Male,0,Yes,1,Yes,No,70,No,1,1,1,0,0,True,False,True,False,False,70,1,2,1,True,False,False,False
Female,1,No,2,Yes,No,75,Yes,0,0,1,0,1,True,False,False,False,True,150,24,2,1,True,False,False,False
Female,0,Yes,47,Yes,No,21,No,0,1,1,0,0,True,False,False,False,True,987,24,2,0,False,False,True,False
